timestamp,size
36435.273,1300
36436.238,100
36436.475,1000
36436.476,3000
36437.407,600
36439.403,900
36439.407,3000
36439.593,1100
36439.814,600
36439.983,100
36440.101,200
36440.144,1300
36445.151,100
36452.768,3000
36452.873,900
36452.913,100
36452.92,800
36452.933,1600
36452.934,1300
36453.196,100
36453.244,300
36453.788,200
36454.172,100
36454.797,100
36459.727,800
36459.733,1500
36459.805,200
36460.312,200
36460.82,200
36461.828,300
36461.854,3500
36462.635,1300
36462.857,21300
36465.714,20000
36468.483,3000
36468.487,1300
36468.643,6500
36468.644,900
36468.826,3000
36468.827,1300
36469.371,100
36469.488,2000
36472.137,1800
36472.142,1300
36473.097,5800
36473.098,900
36473.717,100
36474.894,3000
36475.634,700
36477.797,200
36478.303,100
36478.521,1300
36480.543,700
36480.544,1300
36480.953,3400
36481.1,3000
36481.463,900
36482.101,1300
36483.322,3400
36483.472,200
36485.281,1000
36486.29,300
36487.799,800
36488.306,100
36488.653,3000
36489.686,2600
36492.248,100
36492.471,1000
36493.486,1300
36493.538,75000
36493.755,100
36494.343,20000
36495.761,100
36498.523,100
36499.499,1000
36500.18,200
36501.276,20000
36502.08,300
36503.153,900
36503.154,1000
36503.155,800
36503.662,100
36505.045,300
36508.243,3000
36508.751,100
36510.461,400
36513.022,1000
36514.422,100
36519.572,100
36523.124,5000
36523.301,5000
36529.23,700
36546.621,100
36551.247,300
36552.281,300
36558.523,3200
36560.677,200
36563.178,100
36565.734,100
36566.027,100
36567.118,1000
36567.807,4200
36569.08,300
36571.418,500
36573.967,100
36574.943,3000
36585.542,300
36586.796,1000
36589.564,3000
36592.11,3000
36596.427,2000
36597.638,500
36597.993,3000
36598.884,10100
36598.926,3000
36599.626,3600
36601.217,100
36601.726,100
36602.733,100
36603.24,100
36604.248,100
36607.175,3600
36607.217,100
36607.707,100
36607.725,100
36608.732,100
36609.238,100
36615.278,1000
36623.888,400
36635.081,300
36637.84,14900
36642.133,300
36643.869,100
36646.426,1800
36646.938,6000
36646.939,3000
36647.213,1100
36647.474,1000
36647.541,1700
36647.824,800
36647.957,400
36648.466,700
36650.89,11000
36651.265,100
36652.273,200
36659.106,500
36659.109,7300
36659.615,1400
36660.005,3000
36660.012,1700
36660.114,100
36660.125,200
36660.169,100
36660.25,1100
36662.57,300
36664.458,100
36664.459,100
36665.263,100
36666.474,2800
36666.996,1200
36670.776,100
36679.62,400
36681.219,400
36681.727,100
36691.843,100
36693.005,100
36694.012,100
36702.081,200
36703.322,1700
36706.504,100
36711.866,3100
36718.056,2000
36734.107,100
36735.934,400
36736.642,100
36739.39,400
36743.192,200
36746.03,200
36756.18,30000
36760.432,1100
36760.553,100
36760.561,7200
36760.573,1000
36761.064,1000
36761.553,100
36763.562,1000
36763.572,1500
36767.812,100
36769.081,300
36770.061,300
36771.742,300
36771.746,100
36772.686,800
36773.198,2100
36773.591,100
36773.672,100
36780.341,3000
36780.785,200
36785.534,100
36804.279,1000
36804.792,3000
36805.457,100
36805.629,100
36811.855,200
36812.528,100
36812.864,100
36820.059,100
36822.402,1000
36822.914,400
36827.185,100
36833.161,600
36835.08,200
36842.209,3000
36844.307,300
36845.591,1000
36847.297,500
36848.83,1000
36849.635,2000
36851.863,100
36852.453,1200
36853.271,1000
36853.774,2200
36854.242,100
36854.281,100
36861.544,100
36865.641,1000
36866.725,100
36871.836,3500
36876.902,300
36886.96,700
36901.386,8200
36901.388,1000
36901.406,100
36902.082,200
36902.377,100
36907.087,3000
36907.1,7300
36907.16,5100
36907.173,2200
36908.073,100
36909.67,200
36909.676,7300
36910.729,100
36915.997,7400
36921.992,100
36922.499,100
36923.141,3000
36925.206,1000
36926.295,2200
36927.896,100
36928.382,100
36930.474,200
36931.704,3000
36932.676,3000
36932.911,500
36933.188,100
36933.908,1300
36934.646,100
36936.423,100
36937.234,3000
36940.447,200
36943.609,400
36945.411,300
36949.996,100
36957.616,3000
36960.384,100
36961.316,400
36961.897,3000
36963.821,400
36969.08,200
36969.793,1000
36978.354,1500
36982.412,3000
36982.416,100
36982.96,2600
36983.419,100
36986.315,1400
36986.656,10000
36992.807,200
36997.535,1000
36998.223,1500
37002.503,3000
37004.029,100
37011.013,100
37012.02,100
37016.815,200
37019.558,100
37025.184,100
37031.616,500
37033.623,2000
37035.081,200
37040.846,1000
37043.215,400
37045.215,3000
37052.022,1000
37053.042,27500
37054.526,100
37055.471,100
37056.297,10000
37057.366,1400
37057.577,800
37057.604,800
37057.895,1600
37058.727,400
37066.709,3000
37067.031,4000
37070.067,1600
37070.131,1000
37070.576,2000
37070.702,1000
37070.995,100
37071.207,100
37071.208,100
37074.267,1400
37074.271,3700
37074.546,2200
37074.771,600
37074.927,1000
37074.939,500
37075.455,1300
37075.928,100
37076.325,200
37078.601,100
37079.574,1000
37085.031,3000
37085.54,100
37085.758,500
37086.035,100
37086.547,100
37092.226,3000
37092.739,400
37092.822,1000
37093.246,200
37093.247,100
37094.774,1000
37094.853,1000
37100.064,300
37102.08,200
37102.956,10000
37103.588,1000
37110.155,100
37112.719,3000
37114.168,3000
37114.808,30000
37124.794,100
37131.976,100
37133.296,100
37136.465,500
37136.976,100
37144.6,900
37157.282,100
37160.897,1200
37161.112,200
37162.356,100
37165.973,2000
37167.417,100
37168.243,100
37169.081,100
37170.823,100
37172.012,200
37178.307,1000
37184.001,300
37196.283,100
37203.508,100
37204.018,100
37205.026,100
37205.533,100
37205.661,1000
37206.574,100
37232.047,13900
37235.08,200
37241.52,500
37243.878,2600
37250.202,1000
37253.355,100
37257.412,100
37258.734,100
37274.568,100
37282.259,100
37287.513,1000
37290.399,1400
37293.389,2200
37293.415,3000
37293.905,1800
37294.418,100
37297.521,400
37302.08,100
37302.16,100
37306.638,3700
37308.181,400
37310.64,700
37311.2,100
37312.286,300
37313.795,100
37315.312,300
37318.817,100
37320.221,1000
37320.325,200
37320.405,1000
37320.425,400
37320.986,1600
37321.375,1000
37321.394,100
37323.004,100
37323.533,8300
37325.004,2200
37325.561,100
37325.977,300
37327.532,8000
37327.998,100
37328.553,100
37330.567,600
37331.02,100
37332.234,200
37332.743,100
37332.744,100
37333.568,500
37335.015,100
37338.523,100
37341.241,400
37342.129,100
37342.692,1200
37363.215,100
37367.449,100
37369.08,200
37372.037,100
37385.649,200
37387.55,100
37389.202,100
37393.887,200
37394.403,1700
37394.882,100
37399.516,100
37400.113,100
37414.851,100
37422.896,100
37424.889,8000
37427.658,100
37427.69,100
37435.081,100
37441.122,300
37442.238,100
37442.778,2900
37443.176,2100
37448.699,100
37454.2,100
37456.491,100
37460.979,100
37461.489,200
37462.352,3000
37477.141,1800
37477.63,3000
37482.13,3900
37482.622,100
37484.199,700
37484.666,100
37487.469,500
37488.119,3000
37489.74,100
37493.761,200
37494.463,100
37494.77,500
37496.979,100
37501.436,900
37502.08,200
37503.106,3700
37503.11,1100
37504.527,200
37508.606,1100
37511.005,100
37516.138,100
37535.46,500
37535.834,1000
37535.843,100
37536.34,400
37536.912,100
37537.445,100
37539.957,200
37540.465,100
37542.829,5000
37550.685,20000
37559.524,100
37562.408,100
37562.757,3100
37568.855,100
37569.08,100
37569.365,100
37569.878,200
37569.954,100
37574.971,2500
37575.462,100
37591.219,600
37596.961,300
37600.719,400
37610.052,100
37611.19,100
37616.031,1400
37616.249,200
37620.609,100
37625.263,100
37625.766,100
37630.222,200
37635.08,200
37638.301,100
37641.154,200
37650.199,100
37661.978,200
37662.803,1800
37662.987,100
37664.578,500
37669.341,100
37676.547,100
37695.394,300
37695.407,300
37695.899,100
37702.081,300
37703.841,3000
37703.848,100
37703.851,100
37704.411,300
37714.329,100
37721.436,100
37722.447,100
37725.381,2000
37725.73,200
