timestamp,size
36484.474,200
36484.481,200
36484.482,5200
36484.484,6400
36484.488,5200
36484.554,1100
36484.605,300
36484.806,6100
36484.808,1400
36484.809,4700
36484.812,300
36486.851,100
36487.904,600
36489.196,100
36489.213,3000
36489.391,3600
36489.583,7200
36495.286,2100
36495.756,1000
36503.872,800
36517.758,100
36526.003,400
36526.593,200
36527.54,1500
36528.532,1800
36530.422,100
36530.495,1000
36536.134,200
36538.487,700
36540.772,18000
36546.419,100
36552.113,100
36552.217,4600
36555.188,700
36560.501,800
36561.744,1100
36562.23,100
36562.609,5700
36568.477,600
36568.489,100
36570.802,18000
36576.822,23000
36578.532,20400
36582.284,100
36587.559,11000
36589.63,4600
36609.044,100
36614.031,4000
36614.905,100
36615.888,1000
36616.931,6000
36616.933,3500
36616.934,3800
36617.694,500
36623.109,100
36624.69,100
36624.729,12200
36626.528,1300
36627.519,3200
36633.312,16100
36637.093,300
36643.486,32700
36645.517,600
36646.51,8000
36647.658,4500
36648.65,1100
36649.174,800
36649.65,7500
36649.682,5800
36650.651,7500
36651.155,800
36651.65,11900
36653.924,6800
36653.944,200
36653.945,100
36654.05,700
36654.822,1900
36655.128,10000
36655.177,100
36655.273,2000
36656.661,100
36658.137,100
36658.508,100
36659.719,200
36664.008,3000
36665.058,1200
36665.912,12300
36669.457,3400
36672.277,5200
36672.567,300
36682.667,7700
36683.936,100
36686.823,9200
36690.602,1300
36690.64,600
36692.383,100
36694.911,500
36697.392,100
36698.606,75800
36704.733,80600
36707.946,3100
36707.956,100
36708.479,4500
36712.598,2000
36713.775,1000
36713.932,300
36717.011,27200
36717.694,10300
36723.332,100
36723.645,200
36735.198,200
36740.136,100
36740.758,100
36742.478,800
36743.168,500
36752.58,700
36756.971,2100
36757.826,10000
36758.892,500
36767.291,100
36767.302,100
36767.311,100
36767.343,100
36767.456,100
36767.474,100
36767.59,100
36767.813,100
36768.987,100
36769.309,100
36769.312,100
36769.785,100
36770.887,100
36772.688,500
36788.72,200
36795.143,4300
36795.193,300
36795.326,200
36796.002,100
36809.231,200
36819.951,1000
36831.629,200
36835.407,1000
36837.472,100
36839.048,100
36843.468,2000
36861.083,2300
36863.093,100
36868.274,2500
36869.068,500
36869.457,2000
36869.461,1900
36873.229,2900
36874.904,100
36874.909,2000
36875.462,50100
36875.936,2000
36875.942,4400
36881.821,100
36895.464,100
36898.29,1000
36901.05,200
36901.5,500
36903.352,1100
36905.323,1500
36922.864,50000
36922.874,500
36937.417,100
36954.962,1000
36984.211,1000
37003.423,100
37007.697,100
37007.76,100
37007.765,100
37007.773,100
37008.855,100
37009.765,100
37010.883,1000
37021.312,1800
37026.396,700
37028.246,1200
37030.793,400
37031.293,200
37035.113,5100
37035.291,2000
37035.295,2000
37036.07,100
37036.119,5400
37038.251,1900
37044.311,100
37044.983,100
37048.802,100
37049.513,1000
37049.803,100
37051.972,100
37051.976,100
37052.769,100
37058.273,200
37058.277,100
37059.796,100
37059.8,100
37060.043,2000
37060.045,1600
37061.324,7000
37067.282,17200
37068.955,300
37068.969,200
37069.556,100
37076.344,100
37076.726,8900
37081.194,100
37081.305,100
37081.468,100
37089.681,1000
37090.495,500
37102.895,2000
37102.934,2000
37102.938,6700
37112.686,400
37113.439,1000
37135.858,700
37136.331,100
37137.292,100
37139.453,100
37140.185,100
37142.923,2500
37142.927,100
37143.892,100
37144.743,100
37145.863,1000
37145.868,100
37149.626,100
37149.988,100
37164.271,100
37167.443,1000
37168.061,700
37168.063,1000
37168.066,200
37168.073,1000
37168.084,1000
37168.093,1000
37168.138,1000
37168.147,1000
37168.16,1000
37168.168,1000
37168.169,1000
37168.171,200
37168.178,1000
37168.214,1000
37168.239,1000
37168.248,2000
37168.319,1800
37169.046,1000
37171.607,100
37171.66,300
37173.053,1000
37175.799,1000
37179.311,2000
37184.762,100
37191.357,1000
37193.567,3000
37198.775,100
37201.002,100
37201.29,100
37201.369,1000
37206.185,200
37227.812,5000
37228.483,100
37229.064,100
37236.801,1000
37264.31,300
37279.372,1000
37279.588,200
37281.709,7000
37281.959,400
37282.236,1000
37282.768,100
37290.423,1000
37290.457,12200
37298.21,1000
37298.211,300
37299.267,100
37306.125,100
37309.011,1000
37311.184,2000
37322.996,20000
37323.806,10000
37332.737,1000
37334.932,5100
37334.938,9100
37334.939,300
37334.94,6300
37344.527,5000
37346.136,5400
37347.333,6300
37363.024,1000
37365.843,29900
37365.844,4000
37365.846,1800
37365.848,1400
37366.865,100
37367.757,100
37367.841,100
37369.375,1000
37369.377,1200
37402.204,100
37403.694,100
37413.473,2500
37427.368,1000
37440.577,400
37444.694,7700
37460.906,100
37467.146,1900
37467.338,100
37470.284,1000
