timestamp,size
36360.021,1500
36360.376,400
36361.022,300
36364.171,200
36364.175,500
36364.177,3000
36365.345,300
36373.655,500
36382.602,500
36382.603,200
36383.374,5000
36384.743,50000
36384.744,300
36385.084,500
36385.094,100
36387.065,10000
36387.79,8000
36388.066,5000
36388.441,1000
36389.243,800
36393.193,100
36410.271,200
36410.483,700
36410.5,5000
36410.656,100
36415.208,1000
36416.042,300
36416.44,300
36420.228,1100
36421.201,2500
36446.836,1000
36447.672,3000
36452.476,1000
36454.684,500
36459.236,500
36463.693,200
36475.615,200
36475.959,1300
36476.696,500
36477.453,300
36477.457,3000
36480.073,1800
36480.075,1900
36481.484,3000
36481.583,300
36486.326,2000
36486.889,1600
36491.85,100
36493.765,100
36494.054,500
36496.16,3000
36498.403,1000
36498.851,1000
36500.051,1000
36503.43,700
36504.954,100
36505.648,3700
36505.65,300
36507.057,1000
36507.058,200
36508.782,1000
36512.139,100
36514.574,1000
36523.642,2400
36524.435,100
36534.234,10000
36538.203,100
36560.811,2200
36561.032,2000
36569.382,3000
36574.297,100
36578.769,500
36583.564,100
36587.492,3000
36593.075,20000
36595.86,1000
36598.531,2200
36599.051,200
36599.073,200
36609.573,700
36614.452,1600
36619.521,1500
36626.759,2300
36627.885,500
36645.478,1000
36657.147,4400
36679.203,400
36684.782,1000
36691.555,500
36702.184,100
36720.528,4200
36720.697,3000
36720.861,2100
36731.49,500
36738.051,300
36748.441,2400
36751.997,800
36752.162,2100
36752.163,3000
36755.388,500
36756.347,1000
36780.095,200
36822.403,2000
36824.019,900
36828.893,1000
36829.057,3000
36829.426,500
36836.183,1400
36842.678,500
36848.221,3000
36849.82,3000
36849.841,100
36849.858,3000
36855.259,600
36859.528,10000
36869.399,700
36869.635,600
36871.282,10000
36877.224,1000
36886.028,400
36893.928,2000
36895.82,3000
36897.285,700
36906.232,5000
36908.5,100
36912.182,800
36915.919,500
36917.361,700
36917.362,3000
36920.84,50000
36922.024,800
36926.927,500
36929.726,800
36936.288,200
36939.886,1000
36941.571,100
36959.627,200
36969.241,100
36979.474,100
36985.229,3000
36991.586,2000
36995.427,1200
37001.758,200
37011.132,100
37013.454,800
37027.714,900
37040.659,1600
37044.952,100
37059.568,100
37065.258,300
37070.651,500
37073.199,1000
37074.203,100
37074.426,100
37096.219,1000
37098.674,200
37104.822,600
37118.586,500
37118.693,500
37151.884,100
37157.85,2000
37160.298,300
37169.541,500
37193.882,100
37193.89,100
37193.998,100
37198.193,2000
37198.763,1000
37201.223,2100
37207.618,2200
37209.564,100
37214.325,500
37215.764,100
37222.545,900
37232.257,300
37232.545,100
37234.562,100
37236.695,100
37246.086,100
37246.19,200
37252.02,200
37256.134,5000
37262.531,100
37263.404,100
37268.324,100
37268.588,200
37270.697,300
37270.81,100
37287.361,100
37292.9,1100
37297.381,100
37313.914,100
37315.8,1100
37316.774,2000
37316.775,3000
37319.92,3100
37319.922,3000
37322.085,5000
37322.245,2600
37322.248,1100
37323.092,100
37326.7,3000
37326.866,2500
37342.229,3000
37344.396,2900
37344.813,2600
37345.962,300
37358.72,500
37359.003,100
37363.416,100
37366.496,1000
37384.724,200
37411.095,100
37411.586,100
37412.103,2300
37413.854,2800
37424.597,100
37445.247,1000
37446.973,100
37452.328,100
37453.959,1100
37456.404,100
37463.909,100
37466.529,100
37471.994,200
37472.384,1000
37472.716,2100
37474.224,1000
37476.836,100
37479.845,2400
37488.086,100
37488.101,900
37489.83,100
37489.831,500
37489.832,100
37489.833,200
37489.834,200
37489.835,200
37489.86,200
37495.291,1000
37497.11,200
37498.785,2000
37498.993,8100
37498.994,1100
37498.995,6300
37499.001,6500
37499.487,100
37500.048,2500
37504.339,1000
37508.781,100
37508.862,3000
37508.999,2000
37512.237,2000
37517.938,1000
37524.339,100
37525.131,600
37527.573,1000
37529.115,200
37529.148,100
37530.073,1800
37537.799,200
37539.361,1000
37539.663,1000
37545.059,4800
37545.061,3000
37545.064,300
37545.205,300
37545.206,100
37545.641,1900
37545.642,3000
37548.793,100
37553.481,100
37554.004,100
37555.637,1700
37555.983,100
37557.26,1000
37563.262,200
37563.776,200
37566.33,800
37566.332,1700
37566.333,900
37566.338,2300
37566.346,1800
37566.347,3600
37566.797,100
37568.289,1900
37568.658,200
37572.194,100
37572.354,100
37574.403,4400
37574.404,3100
37574.773,200
37582.366,3000
37584.439,1600
37585.296,100
37585.78,200
37585.781,200
37585.782,100
37585.783,100
37585.95,1600
37590.04,200
37592.393,100
37592.686,9700
37596.242,100
37596.303,5000
37596.982,3500
37599.39,100
37599.577,1600
37605.361,2000
37605.593,100
37608.084,100
37609.497,300
37612.093,1600
37613.824,100
37614.206,100
37614.618,100
37615.543,2200
37615.553,1800
37616.121,1700
37616.134,300
37616.559,400
37616.573,1600
37617.043,200
37618.113,3000
37618.476,100
37619.612,3000
37624.305,1100
37625.649,3000
37625.657,700
37626.047,100
37627.339,500
37627.506,2200
37627.914,200
37627.989,600
37627.991,500
37627.993,500
37628.004,500
37628.391,3000
37628.396,1800
37628.397,600
37628.494,1200
37628.496,1100
37628.642,800
37629.065,1100
37629.068,3000
37629.239,500
37629.241,2000
37629.287,2200
37629.288,1300
37629.422,200
37629.997,1100
37629.998,3000
37629.999,500
37630.001,1000
37630.002,600
37630.231,1600
37630.418,100
37630.506,1300
37631.412,200
37632.056,1800
37632.411,100
37632.939,300
37634.624,100
37634.752,1700
37635.136,100
37639.633,100
37639.797,1700
37644.071,100
37645.336,1700
37645.516,1800
37645.525,3000
37645.594,500
37645.63,700
37645.632,1300
37646.192,3000
37646.305,500
37646.718,100
37646.9,3000
37646.999,1300
37647.113,100
37647.23,200
37647.742,100
37648.078,1300
37648.079,3000
37648.503,200
37648.998,1300
37649.016,100
37649.082,1600
37651.639,1100
37651.646,1300
37652.032,100
37652.641,3000
37652.676,1100
37653.05,100
37653.653,100
37653.901,3000
37655.928,3000
37656.026,1300
37656.112,1600
37656.2,100
37657.209,3000
37657.21,1300
37657.361,500
37657.387,600
37657.424,500
37657.452,500
37657.471,1100
37657.717,100
37657.915,500
37657.916,2300
37658.0,1300
37658.001,3000
37658.099,1100
37658.426,200
37658.743,1300
37659.107,400
37660.126,200
37660.637,100
37660.693,2200
37660.694,600
37661.195,100
37661.788,10000
37661.905,100
37662.0,1300
37662.21,3000
37662.447,600
37662.582,1600
37662.906,100
37662.915,100
37663.451,800
37664.091,300
37664.118,1500
37664.154,500
37664.465,200
37664.468,1100
37664.469,3000
37664.471,1700
37664.691,1600
37665.55,3000
37665.709,1300
37665.91,3000
37665.999,1300
37666.074,1600
37666.503,100
37667.348,1000
37668.219,1600
37668.337,100
37668.341,1300
37668.551,100
37669.4,3000
37671.062,100
37671.112,700
37671.573,100
37677.239,1300
37677.706,500
37678.364,100
37679.375,300
37679.396,20000
37679.4,1300
37679.887,100
37684.451,100000
37684.457,3900
37684.466,900
37684.468,1700
37685.908,100
37686.871,200
37688.54,3000
37688.545,1300
37690.24,1100
37691.513,200
37692.047,100
37697.472,300
37699.49,100
37704.323,1800
37705.368,1600
37705.66,30000
37705.685,100
37710.978,100
37716.09,100
37716.093,500
37716.468,100
37721.614,100
37725.132,900
37726.143,200
37726.81,700
37726.892,3000
37727.141,200
37728.124,100
37730.77,200
37731.247,1000
37732.785,800
37732.788,3000
37733.295,100
37736.29,3000
37736.304,100
37737.53,3000
37737.9,900
37738.048,1600
37739.413,300
37742.127,3000
37743.038,1000
37743.431,200
37743.944,500
37749.0,1400
37749.652,100
37750.666,100
37752.522,2000
37758.2,300
37758.536,3000
37763.195,1000
37763.431,5000
37763.709,15000
37763.949,100
37764.498,1600
37764.67,700
37768.537,100
37771.71,100
37773.737,100
37774.245,100
37775.985,100
37776.631,10000
37778.887,2000
37781.728,2600
37781.732,1700
37781.743,1100
37781.781,1000
37781.79,500
37781.831,200
37781.893,800
37781.938,500
37782.456,1600
37784.952,100
37786.888,1700
37788.169,100
37789.911,1000
37790.977,300
37791.923,100
37793.051,1000
37794.876,100
37803.105,100
37803.111,100
37805.647,100
37807.926,100
37810.443,100
37812.159,500
37812.165,100
37812.827,100
37812.844,500
37814.396,500
37815.352,100
37818.737,100
37820.051,100
37820.319,10000
37822.066,100
37825.203,100
37827.547,100
37827.687,2700
37828.447,600
37828.962,200
37830.914,7500
37830.94,3000
37831.434,200
37833.028,1300
37833.444,100
37833.889,3000
37833.955,100
37834.138,500
37834.197,17400
37834.578,700
37834.926,400
37835.093,500
37835.982,100
37836.075,1700
37836.171,100
37836.396,100
37836.791,200
37839.508,100
37839.51,3000
37847.137,100
37848.128,100
37848.139,3000
37848.142,300
37849.141,1400
37853.564,100
37854.06,200
37855.078,700
37855.219,700
37855.22,500
37855.223,3000
37855.572,700
37856.086,100
37856.274,2100
37861.169,100
37864.027,1600
37864.199,100
37864.715,1300
37864.735,1500
37865.324,200
37867.617,100
37871.47,500
37872.088,100
37877.672,500
37878.014,100
37878.722,34000
37881.452,1000
37882.012,400
37885.044,100
37888.61,100
37890.066,500
37896.246,100
37896.252,100
37899.374,1600
37900.413,100
37908.182,100
37908.382,100
37909.392,100
37910.404,100
37912.026,1300
37913.663,3000
37914.797,500
37920.664,3000
37928.257,1500
37944.223,100
37946.95,100
37968.075,100
37971.872,1300
37980.258,200
37980.478,1300
37981.16,1400
37992.164,100
37994.845,500
37995.369,1400
37999.585,3000
37999.993,100
38000.901,100
38002.338,1000
38004.704,1000
38008.759,100
38010.417,3000
38010.586,1000
38010.588,500
38011.302,100
38011.429,900
38011.493,3000
38011.553,500
38015.601,1500
38015.823,3000
38016.371,100
38020.287,1300
38023.663,400
38023.784,100
38024.6,1700
38024.827,1000
38025.349,100
38026.576,500
38027.106,100
38028.292,100
38028.522,500
38028.529,500
38033.56,200
38034.493,100
38036.934,3000
38039.956,100
38042.018,500
38049.422,1000
38052.335,500
38052.337,100
38055.012,3000
38064.445,500
38065.747,1700
38066.358,1300
38068.537,3000
38072.612,1400
38072.92,100
38073.352,3000
38073.7,100
38076.201,100
38078.917,100
38083.855,1500
38088.558,100
38090.602,3000
38094.166,3000
38094.17,500
38094.357,2800
38094.358,500
38094.676,300
38097.181,1300
38097.194,500
38098.69,2900
38099.105,500
38099.933,1000
38100.097,400
38100.429,900
38100.791,2500
38100.792,500
38102.281,1300
38102.282,400
38102.284,1900
38103.46,500
38104.175,3000
38106.37,3000
38106.371,500
38106.71,1500
38107.631,3000
38107.635,500
38108.72,1000
38109.252,500
38109.266,500
38109.269,500
38109.398,500
38111.133,1400
38111.195,500
38111.374,3000
38111.863,1300
38112.168,500
38112.301,100
38113.009,500
38113.079,500
38113.295,500
38113.402,500
38113.577,500
38114.658,700
38114.669,3000
38114.674,500
38115.32,1800
38115.337,2000
38116.39,500
38116.523,3000
38116.625,300
38116.63,600
38116.669,600
38116.85,100
38116.916,200
38118.434,100
38119.401,200
38120.392,3000
38120.905,100
38121.783,3000
38122.024,3000
38122.296,500
38123.134,5000
38123.366,500
38123.367,2400
38123.431,3000
38123.881,200
38124.033,500
38124.039,500
38124.322,100
38124.393,100
38124.546,200
38125.019,3000
38125.536,300
38126.049,100
38126.562,100
38126.938,600
38126.976,300
38127.076,200
38129.855,1100
38129.856,3000
38130.968,300
38131.947,1600
38135.717,500
38136.925,25000
38140.94,200
38143.727,500
38148.693,100
38151.067,200
38164.811,400
38166.601,200
38172.454,100
38176.081,100
38183.814,1400
38187.268,100
38187.494,100
38188.963,200
38193.849,2000
38201.402,100
38215.8,500
38217.029,100
38223.081,100
38227.705,1200
38235.585,100
38240.049,13900
38240.847,100
38240.869,3000
38243.591,1000
38244.337,100
38248.19,3000
38250.124,2000
38252.765,100
38259.188,100
38266.809,500
38269.716,3000
38276.799,500
38276.893,1100
38277.184,100
38277.764,400
38277.782,300
38277.783,700
38277.79,300
38277.795,3000
38277.799,500
38278.124,400
38280.71,100
38284.602,500
38284.715,1100
38284.786,1800
38284.892,3000
38285.055,1100
38285.056,500
38285.575,1800
38285.738,100
38286.053,3000
38286.26,1100
38287.902,500
38287.918,500
38287.92,1800
38287.93,3000
38287.955,1300
38288.431,400
38292.227,100
38294.378,3000
38296.772,1100
38299.426,800
38299.427,1000
38299.491,5000
38299.796,100
38304.317,200
38308.177,500
38308.725,500
38311.403,1300
38316.138,100
38320.421,500
38325.529,800
38328.188,100
38329.887,1000
38334.3,3000
38334.589,200
38340.278,1400
38344.066,100
38345.58,100
38346.6,100
38357.383,600
38357.618,500
38358.642,100
38361.566,100
38363.007,100
38366.248,1000
38377.719,100
38383.242,100
38387.671,1500
38402.402,100
38403.528,1300
38403.875,100
38406.044,1300
38415.545,600
38417.321,1800
38424.331,100
38434.367,400
38435.265,3000
38435.287,100
38435.811,1200
38438.972,100
38439.984,300
38444.476,15400
38447.66,100
38447.85,300
38448.324,100
38448.678,100
38449.688,100
38454.225,1000
38457.174,100
38458.104,1800
38458.296,1000
38458.907,2300
38458.973,1100
38459.407,3000
38459.421,1100
38459.427,1400
38459.462,1300
38459.485,700
38461.027,900
38462.425,500
38462.788,1600
38462.789,700
38462.79,500
38463.015,1400
38464.218,2000
38467.33,500
38467.982,900
38469.069,7500
38472.085,100
38475.137,600
38475.39,100
38482.501,1000
38483.859,1500
38514.186,3600
38516.191,400
38516.404,500
38519.79,1000
38523.21,1000
38524.527,5400
38524.671,900
38528.454,100
38532.438,100
38540.288,100
38540.291,7400
38540.447,100
38541.605,500
38542.454,7500
38542.462,500
38542.756,500
38542.867,500
38542.996,500
38545.268,1000
38546.909,100
38547.228,1000
38552.758,100
38555.994,100
38556.455,500
38556.682,1000
38557.168,500
38557.213,3000
38558.555,500
38561.142,1000
38561.472,200
38572.248,100
38573.519,2500
38578.693,100
38581.342,1000
38590.899,1000
38590.919,1000
38590.994,500
38591.001,500
38591.869,3000
38592.028,100
38594.379,100
38594.91,1000
38599.532,100
38604.059,100
38605.119,900
38614.348,1000
38617.896,20000
38619.566,100
38643.221,100
38646.396,1000
38649.175,400
38652.293,100
38656.064,500
38670.402,100
38672.868,100
38676.176,100
38683.941,200
38688.238,100
38691.48,900
38702.502,1000
38707.586,1800
38707.592,1300
38707.627,1300
38713.264,100
38713.649,500
38714.145,3000
38715.255,300
38721.482,300
38723.969,100
38748.144,100
38757.163,900
38765.581,1300
38766.709,3500
38773.331,35000
38780.185,100
38791.058,900
38794.111,900
38797.652,1600
38799.081,100
38803.564,900
38808.018,100
38810.91,100
38819.845,1000
38832.511,900
38832.715,100
38835.611,400
38836.655,400
38844.262,100
38847.481,1000
38851.946,1000
38851.967,1000
38853.991,100
38853.996,1000
38863.352,100
38869.59,100
38870.594,500
38873.107,100
38874.228,100
38883.184,400
38883.185,100
38883.496,100
38883.503,100
38883.508,500
38883.608,500
38883.611,3000
38883.756,100
38886.131,500
38887.843,1400
38888.627,3000
38888.637,100
38888.842,400
38889.525,900
38899.049,500
38899.248,500
38900.498,4000
38903.69,3000
38904.026,900
38904.185,100
38910.641,200
38916.691,1200
38916.692,700
38916.713,1600
38920.827,100
38923.479,400
38929.281,3000
38929.29,1000
38938.402,100
38943.034,4000
38943.035,500
38943.441,3600
38944.78,500
38953.224,3500
38954.966,500
38955.25,500
38956.071,800
38969.144,9700
38970.273,300
38971.939,1800
38971.94,3500
38973.17,1800
38973.171,500
38973.218,1000
38973.408,3000
38974.002,500
38979.235,1000
38980.258,400
38980.543,900
38983.601,500
38990.938,1000
39001.814,500
39006.264,500
39007.892,1400
39020.315,500
39027.414,3000
39035.86,800
39072.401,100
39072.667,300
39073.376,3000
39077.986,2900
39080.255,400
39084.001,100
39084.508,200
39098.394,100
39098.399,1000
39113.794,1000
39124.266,100
39128.328,1000
39128.827,1400
39128.828,500
39133.282,300
39139.936,1000
39151.74,200
39154.295,200
39154.89,100
39155.179,2000
39155.251,300
39158.26,500
39163.646,1000
39168.964,500
39187.071,1400
39190.256,300
39194.143,1200
39198.724,500
39202.406,1000
39204.267,100
39211.037,900
39215.973,2000
39228.189,100
39235.254,200
39240.097,900
39242.153,1000
39245.332,100
39250.398,1100
39250.455,1100
39250.456,1000
39250.457,100
39250.504,200
39250.606,100
39265.591,100
39272.363,1000
39272.364,100
39272.377,500
