timestamp,size
36485.298,100
36486.79,100
36487.017,100
36487.031,300
36487.657,100
36487.736,100
36489.342,1000
36490.107,1000
36490.236,200
36492.683,21200
36493.532,100
36494.37,300
36497.863,200
36500.706,1200
36504.341,100
36504.691,1300
36504.877,1300
36513.178,10000
36516.922,1000
36518.938,100
36527.56,200
36527.696,1400
36527.793,200
36528.578,200
36529.301,200
36530.473,200
36535.976,1300
36536.112,24600
36536.118,10700
36536.271,1300
36536.608,900
36539.859,2700
36539.86,14700
36539.861,3400
36539.862,6600
36540.017,200
36540.249,700
36540.296,1300
36540.555,300
36540.584,1400
36541.072,1300
36541.39,100
36542.961,1000
36543.678,300
36544.079,100
36545.269,100
36546.429,300
36548.695,2300
36548.696,600
36548.697,2500
36556.352,4000
36560.633,500
36560.65,1300
36562.837,4500
36564.93,1300
36564.933,1000
36565.606,1000
36566.816,600
36566.826,400
36566.958,300
36567.23,900
36567.232,1300
36567.458,100
36567.459,1400
36574.249,1300
36574.846,500
36576.185,1300
36576.809,500
36576.847,1300
36577.988,500
36578.154,700
36582.437,1100
36583.208,100
36583.803,1300
36583.955,400
36584.087,800
36585.629,3000
36586.042,1300
36586.597,1300
36588.053,3000
36588.588,1400
36588.595,500
36590.677,2000
36590.685,300
36591.106,1300
36591.111,500
36599.055,200
36599.561,5000
36601.509,200
36605.969,1800
36611.237,15000
36612.244,56500
36614.605,300
36620.492,100
36634.672,300
36635.279,1000
36641.641,100
36646.33,1300
36649.026,1300
36649.044,6300
36649.178,1200
36649.731,2000
36659.016,300
36663.739,1000
36666.057,1300
36666.06,1300
36666.063,800
36666.068,900
36666.409,2500
36666.982,10900
36667.005,1400
36668.685,1900
36674.392,1000
36682.692,6600
36682.73,7100
36682.77,300
36683.004,600
36686.277,20200
36686.279,9100
36691.64,8500
36692.312,200
36695.409,100
36696.442,100
36698.23,1300
36698.75,500
36698.898,1000
36699.131,3100
36703.049,300
36703.139,100
36703.59,800
36704.747,1000
36705.284,9900
36706.157,100
36706.666,1500
36707.433,10000
36713.31,2500
36716.956,400
36717.49,5000
36718.095,9800
36720.132,200
36724.8,1300
36724.856,900
36724.858,6900
