timestamp,size
36360.055,200
36361.514,1100
36362.199,3000
36365.487,1200
36365.772,3000
36367.522,700
36375.49,100
36377.618,400
36377.876,1500
36387.494,200
36395.406,3000
36397.61,400
36399.162,100
36400.02,3600
36401.487,200
36402.407,200
36404.179,100
36406.831,1000
36407.858,3000
36407.923,1800
36407.924,1800
36408.642,3000
36414.022,500
36415.942,3700
36415.946,300
36415.947,1300
36420.217,100
36421.288,300
36424.244,500
36429.838,300
36429.84,3000
36435.198,4300
36435.204,300
36437.374,400
36437.793,2100
36443.593,4300
36443.861,700
36445.569,100
36448.221,400
36448.306,200
36450.9,3000
36457.277,400
36458.668,200
36462.769,4000
36468.36,100
36470.811,500
36471.075,100
36474.714,100
36476.388,100
36477.263,400
36482.317,600
36483.174,3000
36487.125,1200
36491.056,8000
36497.234,700
36504.819,300
36507.096,100
36512.151,600
36513.819,300
36514.563,3000
36518.973,500
36519.003,3000
36519.616,300
36522.007,1600
36526.863,1400
36530.698,400
36532.188,500
36537.699,200
36542.048,900
36545.354,1000
36545.882,3000
36551.909,500
36556.2,300
36556.963,400
36560.354,400
36560.356,3000
36560.654,3000
36560.745,700
36560.746,1900
36561.314,3000
36562.019,1500
36572.938,1900
36573.939,400
36574.377,3000
36574.654,100
36575.643,500
36575.974,29000
36582.835,60500
36586.215,2000
36594.815,1500
36602.091,3000
36603.474,1800
36621.842,500
36621.843,1700
36622.198,500
36622.272,1200
36622.743,2800
36624.22,600
36628.023,100
36631.813,100
36637.624,800
36638.144,800
36641.682,1600
36653.303,1000
36660.867,1200
36661.642,800
36666.857,5000
36675.347,300
36696.109,100
36696.507,1700
36697.102,2000
36697.206,100
36700.726,200
36700.952,200
36703.118,900
36709.446,800
36715.169,3000
36716.53,1100
36721.33,800
36731.444,100
36731.586,2900
36731.826,200
36736.495,3200
36738.342,2000
36743.884,100
36748.149,100
36758.324,100
36761.268,1000
36766.812,100
36771.387,1800
36771.636,700
36779.512,6000
36781.237,700
36785.176,200
36800.216,100
36801.228,1000
36801.943,200
36811.097,200
36816.155,1400
36821.217,900
36821.89,500
36829.024,100
36845.991,900
36851.063,3000
36867.011,1100
36870.296,300
36874.346,200
36878.836,1700
36878.899,800
36879.153,3000
36883.466,3000
36886.106,1700
36905.754,200
36907.386,700
36910.93,400
36915.734,300
36925.854,2200
36930.909,1500
36935.184,3000
36935.84,700
36935.971,1900
36940.847,3000
36942.132,1900
36944.242,3000
36946.011,1900
36946.023,3000
36950.722,1900
36950.725,300
36958.376,3000
36969.49,100
36970.561,3000
36972.284,200
36988.065,3000
36988.069,1900
36988.227,1900
36988.331,3000
36991.393,3000
37000.962,400
37006.178,1000
37011.137,1800
37013.421,700
37016.849,300
37024.348,3000
37024.856,300
37025.965,100
37028.321,200
37032.224,300
37044.619,200
37068.759,200
37069.387,3000
37075.428,500
37092.483,4000
37092.489,300
37102.766,2000
37103.854,37800
37124.29,200
37137.689,100
37137.73,100
37150.222,500
37152.976,2000
37160.492,200
37164.024,100
37169.238,900
37169.271,3000
37174.663,100000
37174.686,600
37187.513,3000
37190.456,800
37193.872,2400
37193.873,900
37193.892,4500
37194.035,2900
37196.051,300
37200.281,300
37229.713,200
37236.475,3000
37239.604,10000
37239.981,1400
37240.02,600
37240.124,1600
37240.179,1500
37240.227,1200
37240.868,1400
37241.784,700
37244.224,300
37247.616,100
37251.568,2000
37254.859,200
37260.324,100
37261.131,900
37266.334,5000
37268.001,100
37268.474,300
37272.5,200
37278.338,1000
37279.852,100
37288.95,3000
37293.508,400
37299.9,100
37299.916,200
37302.267,5000
37303.994,300
37306.589,900
37307.861,5000
37323.947,300
37328.435,200
37344.394,200
37344.4,1600
37348.213,300
37349.976,4300
37363.654,10000
37384.566,3000
37388.998,800
37389.57,1100
