timestamp,size
36555.871,300
36555.889,100
36555.919,100
36557.444,1000
36557.833,100
36559.243,100
36559.669,600
36559.862,100
36560.552,5000
36560.554,13300
36560.67,2000
36561.683,1000
36561.894,100
36562.668,500
36562.921,17700
36563.101,2400
36563.104,1300
36563.114,600
36563.432,700
36563.668,200
36564.669,100
36564.671,200
36564.684,200
36565.669,100
36566.224,400
36566.226,100
36566.265,4000
36566.268,600
36566.668,100
36566.671,100
36567.068,100
36568.277,100
36568.279,100
36570.313,100
36570.633,200
36571.519,400
36572.27,100
36572.376,400
36572.379,100
36572.932,500
36573.765,200
36574.301,100
36575.834,5000
36575.837,200
36575.847,600
36576.1,100
36576.211,1000
36576.212,600
36576.218,200
36576.226,100
36576.256,100
36577.476,1400
36577.478,10100
36577.479,200
36577.48,1200
36577.494,1800
36577.554,300
36577.59,100
36577.86,2000
36577.861,400
36577.862,3400
36577.863,200
36577.868,600
36577.877,100
36577.934,200
36577.942,100
36578.017,100
36578.024,100
36578.364,100
36578.639,1400
36578.643,100
36578.646,1000
36578.649,100
36578.796,200
36579.159,100
36579.276,100
36579.281,100
36579.29,100
36579.295,100
36579.325,8000
36579.33,1000
36579.337,200
36579.696,2000
36579.698,4700
36579.7,3700
36579.701,3700
36579.702,700
36579.704,100
36579.706,600
36579.711,1300
36579.717,200
36579.764,100
36579.847,400
36579.881,100
36580.011,300
36580.025,100
36580.125,100
36580.141,300
36580.2,5000
36580.203,400
36580.24,100
36580.278,400
36580.864,7500
36580.869,400
36580.878,100
36580.885,400
36580.892,100
36581.683,1900
36582.274,100
36584.009,200
36584.133,500
36584.136,100
36584.909,50000
36584.916,1700
36584.925,5600
36584.951,700
36585.018,100
36585.025,100
36585.952,5200
36585.962,8000
36585.97,3400
36586.074,500
36586.397,100
36586.693,1600
36586.704,2000
36586.79,300
36586.985,1500
36586.988,200
36587.368,400
36588.165,200
36589.293,100
36590.273,100
36590.284,200
36590.518,200
36590.787,100
36592.414,3000
36593.397,100
36593.861,2000
36593.932,3400
36593.935,200
36593.94,100
36594.615,100
36596.627,5000
36597.993,100
36598.595,100
36599.228,1000
36599.279,100
36599.338,1000
36599.937,700
36600.71,100
36601.716,300
36603.755,400
36603.852,100
36605.295,1500
36606.273,20000
36606.283,500
36606.292,200
36606.295,100
36607.617,100
36607.865,2900
36607.874,1100
36607.881,700
36607.888,100
36607.894,100
36608.677,100
36609.193,200
36610.73,4000
36611.68,100
36611.912,3000
36613.103,100
36615.643,12000
36615.647,300
36615.749,300
36616.352,1800
36616.36,300
36616.453,100
36617.774,100
36618.514,800
36619.119,1500
36619.164,1000
36619.602,100
36620.907,1000
36621.649,100
36622.299,100
36622.81,100
36623.68,100
36625.725,300
36626.502,700
36626.931,100
36627.568,100
36628.41,300
36629.978,100
36630.954,5000
36632.028,100
36632.787,7000
36632.791,300
36632.797,100
36633.982,100
36634.338,1000
36635.598,500
36636.023,100
36636.079,500
36636.393,1000
36636.698,1000
36637.096,100
36637.916,100
36638.782,1000
36639.337,100
36639.948,100
36644.01,100
36646.051,100
36650.917,100
36652.949,100
36654.805,1500
36654.904,100
36655.56,10000
36655.833,400
36656.199,100
36657.219,100
36658.231,100
36658.544,100
36659.226,1200
36659.546,11300
36659.551,1000
36659.556,900
36659.563,100
36660.291,100
36662.187,100
36663.72,500
36663.905,1400
36663.911,2600
36663.915,600
36664.018,500
36665.619,50900
36665.625,4200
36665.633,1800
36665.643,200
36665.757,100
36666.168,100
36666.413,400
36666.583,100
36668.2,100
36668.275,100
36668.641,1000
36671.183,100
36671.225,800
36671.525,300
36673.043,200
36673.223,100
36675.219,100
36677.154,100
36679.174,100
36681.217,100
36683.248,100
36684.467,100
36685.028,25000
36685.031,2200
36685.127,1400
36685.23,900
36685.486,100
36685.517,3200
36685.532,500
36686.064,800
36686.251,1000
36686.464,100
36688.53,100
36689.991,5000
36691.575,100
36693.609,100
36694.062,1400
36695.437,100
36697.468,100
36699.5,100
36701.531,100
36701.796,5000
36703.563,100
36705.025,2000
36705.031,1000
36705.038,200
36705.068,100
36705.672,300
36705.677,100
36706.714,1000
36707.426,100
36708.442,200
36709.446,100
36711.015,1500
36711.019,200
36712.501,100
36714.532,100
36718.596,100
36719.611,100
36720.886,12000
36721.59,100
36723.674,100
36725.594,100
36726.481,100
36727.737,100
36729.768,100
36731.597,100
36734.644,100
36734.714,5600
36738.295,100
36739.6,1000
36740.657,100
36742.769,100
36744.598,100
36745.87,100
36746.556,100
36746.656,500
36747.848,100
36749.799,2000
36749.879,100
36751.911,100
36754.957,100
36756.989,100
36759.02,100
36759.645,4200
36762.814,300
36764.912,100
36767.562,3000
36767.567,3000
36768.975,100
36769.329,100
36771.006,100
36773.038,100
36775.285,100
36776.335,100
36777.304,100
36778.015,3500
36779.335,100
36781.163,100
36781.623,100
36783.195,100
36785.226,100
36787.258,100
36789.276,100
36791.321,100
36792.94,500
36793.352,100
36796.196,100
36797.012,2000
36798.228,100
36800.053,3900
36800.201,100
36802.291,100
36804.322,100
36809.516,300
36809.521,100
36811.059,400
36811.507,100
36814.688,200
36815.494,100
36816.472,5000
36816.925,3600
36816.931,1600
36817.029,200
36818.375,5000
36818.542,100
36818.977,4400
36818.981,1200
36818.988,600
36818.994,100
36819.011,5500
36819.014,200
36819.019,600
36819.024,100
36820.573,100
36822.604,100
36824.636,100
36826.667,100
36826.673,100
36828.496,100
36835.808,100
36838.894,100
36840.887,100
36842.783,100
36844.95,100
36846.779,100
36846.897,100
36848.81,100
36849.092,500
36850.632,600
36850.842,100
36851.78,1000
36852.82,100
36854.904,100
36855.71,3400
36855.712,500
36855.719,700
36855.72,5000
36856.337,300
36856.339,15600
36856.631,1700
36856.796,100
36857.63,800
36858.798,100
36859.631,600
36859.78,100
36861.012,11000
36861.631,900
36861.811,100
36863.842,100
36864.592,400
36864.594,6200
36864.595,1700
36864.597,12300
36864.599,1400
36864.602,200
36864.603,400
36864.605,1200
36864.612,800
36864.617,100
36864.632,2000
36864.638,200
36864.642,100
36864.737,3000
