timestamp,size
36435.185,100
36435.254,300
36435.263,1300
36435.325,2900
36435.33,100
36435.864,5900
36436.422,2000
36437.057,800
36439.4,30300
36439.401,1700
36439.402,3000
36439.404,26400
36440.141,400
36440.455,300
36441.653,100
36442.898,200
36443.068,800
36443.364,8100
36443.376,200
36444.548,10000
36444.888,1300
36445.961,600
36446.62,10000
36448.972,1400
36449.167,200
36449.274,300
36449.762,15000
36449.981,1800
36452.766,500
36453.787,2900
36460.029,2000
36460.777,1500
36466.293,2400
36468.48,10000
36472.133,8800
36472.384,100
36472.858,3100
36473.495,100
36473.502,100
36475.889,200
36478.14,300
36481.098,2000
36481.405,1000
36483.32,1800
36483.762,4000
36484.27,3300
36485.15,10000
36485.888,1000
36487.509,8000
36488.129,200
36489.177,2500
36489.812,200
36489.993,100
36491.743,900
36492.955,100
36493.382,300
36495.6,1000
36497.672,200
36500.76,300
36501.875,800
36503.153,300
36503.678,400
36512.755,300
36519.659,100
36520.537,200
36529.576,6400
36532.568,200
36533.498,200
36538.411,100
36542.499,1000
36544.692,700
36549.6,2300
36555.644,200
36557.446,100
36557.653,100
36559.164,300
36559.325,200
36560.864,1000
36561.842,1100
36562.183,1200
36562.474,21600
36562.692,1200
36563.177,500
36563.563,1100
36565.229,100
36565.483,300
36565.527,700
36569.151,1000
36572.964,2800
36573.198,900
36575.332,900
36577.145,3000
36577.297,200
36577.384,10000
36579.827,8200
36579.857,1200
36580.459,1600
36588.068,700
36588.143,1000
36588.558,1300
36589.06,100
36589.207,100
36592.108,800
36593.805,2000
36593.959,1600
36594.454,800
36594.859,3000
36595.722,2500
36596.083,1500
36596.519,200
36596.52,700
36596.521,3200
36596.522,1500
36596.523,100
36596.526,600
36596.989,7000
36597.002,200
36597.035,1700
36597.489,2000
36601.365,1000
36601.858,100
36602.372,5000
36602.552,4100
36603.815,200
36606.887,2700
36621.572,100
36624.403,100
36632.309,2700
36634.84,600
36636.422,600
36638.949,10000
36641.487,1600
36644.021,5400
36644.106,2200
36644.52,4000
36644.714,600
36646.725,200
36646.742,600
36646.759,200
36646.805,800
36646.807,600
36646.876,9500
36646.878,8800
36646.879,1700
36646.88,3800
36646.881,3000
36646.882,2200
36646.888,7300
36646.933,6600
36646.934,3100
36646.935,5000
36646.936,3700
36646.937,12900
36647.211,800
36647.215,500
36647.446,4000
36647.817,800
36647.821,400
36647.879,2200
36647.882,2200
36647.942,2200
36647.944,2200
36647.958,2200
36647.959,3700
36647.962,2100
36647.963,1600
36647.965,1100
36652.006,3000
36652.639,1000
36659.321,1000
36660.003,2700
36666.477,100
36667.714,100
36670.113,100
36685.962,100
36687.604,1000
36692.485,2100
36703.527,600
36707.525,500
36716.809,100
36721.048,200
36733.602,2000
36750.041,100
36760.594,1000
36760.687,1000
36764.272,1000
36767.307,600
36772.949,1000
36776.632,100
36780.339,3000
36785.317,1100
36800.8,1500
36812.526,1000
36814.237,100
36823.881,500
36827.104,100
36827.352,1000
36828.291,100
36846.88,10000
36851.358,2000
36853.31,500
36853.338,1000
36853.343,1000
36853.347,1000
36853.35,1000
36853.354,1000
36853.365,1000
36853.387,1000
36853.948,1000
36853.969,300
36855.997,1000
36863.58,1000
36866.403,1000
36869.864,400
36873.454,100
36875.397,100
36876.687,6000
36878.732,100
36901.053,3000
36901.152,100
36901.376,100
36901.803,900
36902.261,1600
36902.568,1900
36902.793,1100
36902.912,1800
36902.931,3000
36907.192,1000
36907.347,1000
36909.124,200
36915.488,3600
36915.801,2000
36917.982,900
36919.63,700
36921.798,1000
36922.012,500
36923.127,400
36923.137,200
36927.99,100
36928.315,100
36928.528,500
36933.643,700
36936.071,1000
36937.686,700
36940.19,3500
36940.199,100
36940.206,100
36940.212,100
36940.218,100
36940.224,100
36942.722,100
36945.386,4200
36945.395,100
36949.49,100
36951.051,100
36958.437,1200
36959.569,1000
36961.892,1300
36961.896,500
36962.962,1600
36962.963,1200
36969.189,500
36975.983,1900
36982.444,1000
36992.495,3100
36999.495,200
37002.501,100
37007.077,100
37016.616,2000
37023.324,100
37035.456,2000
37037.51,200
37045.211,300
37045.213,5100
37045.214,1100
37049.494,5100
37049.496,7000
37053.772,100
37053.773,100
37065.531,1400
37066.59,700
37071.302,100
37072.134,100
37074.268,1700
37074.27,9500
37074.271,1200
37074.272,200
37078.095,2100
37093.119,2200
37093.797,100
37094.832,400
37103.129,20000
37109.649,1000
37114.167,1000
37130.418,500
37135.722,100
37137.949,100
37164.845,300
37168.099,1500
37169.387,500
37171.483,2000
37171.487,5100
37171.49,3100
37171.492,3900
37183.663,4000
37183.677,1000
37200.251,100
37214.375,100
37232.814,2000
37236.703,4300
37239.842,400
37243.484,400
37254.923,900
37257.747,500
37258.732,100
37260.204,200
37264.417,100
37274.097,10000
37306.636,70300
37308.128,8000
37310.008,800
37310.967,800
37311.621,700
37313.442,1800
37315.296,4600
37315.312,100
37318.311,1000
37320.851,1000
37323.351,257600
37323.382,900
37323.392,1000
37323.399,2000
37325.41,500
37328.299,100
37366.527,100
37388.696,1000
37392.608,100
37405.033,1000
37414.397,1000
37416.573,1000
37427.777,100
37442.775,39700
37446.076,300
37448.196,1000
37453.036,200
37453.071,100
37453.106,200
37454.595,500
37457.125,100
37457.553,100
37458.478,100
37459.502,100
37460.47,100
37461.072,4500
37462.29,4400
37462.291,4200
37462.329,13200
37462.33,3700
37462.331,5100
37462.332,2200
37462.334,5300
37462.335,11300
37462.336,2200
37462.337,5500
37462.338,2200
37462.34,1800
37462.341,2200
37462.345,2200
37462.348,15000
37462.349,4700
37463.197,500
37463.267,200
37463.709,200
37463.759,100
37468.98,30000
37468.983,100
37469.883,2000
37469.949,18900
37476.625,86000
37476.646,900
37476.648,100
37476.657,4000
37476.725,1100
37476.79,1000
37487.11,100
37487.329,500
37487.351,200
37488.018,100
37488.094,100
37488.159,100
37488.211,100
37493.315,100
37494.745,10000
37498.14,200
37498.206,100
37501.213,2000
37501.225,100
37501.423,1400
37503.103,10200
37503.135,2000
37508.005,500
37508.59,10000
37508.592,600
37519.231,100
37519.301,100
37519.498,400
37520.289,500
37521.16,100
37536.92,100
37536.925,100
37536.93,100
37536.935,100
37536.941,100
37536.946,100
37536.951,100
37542.297,100
37563.84,100
37568.454,2000
37569.851,100
37580.199,900
37585.446,100
37592.918,200
37593.139,200
37596.921,5400
37600.252,8000
37616.089,3500
37616.609,200
37616.674,100
37616.72,100
37625.261,400
37625.74,100
37629.599,200
37636.321,900
37636.38,100
37636.442,100
37637.483,100
37637.865,200
37638.667,300
37646.743,200
37650.057,100
37650.744,400
37655.906,400
37661.754,100
37661.813,100
37661.87,100
37661.996,100
37662.125,100
37662.177,100
37662.801,2000
37680.922,1000
37691.8,100
37695.749,300
37703.839,100
37703.841,3400
37710.747,100
37713.951,100
37715.581,100
37722.322,300
37727.162,100
37727.282,400
37731.977,6600
37738.184,100
37738.318,100
37738.424,100
37738.53,100
37738.595,100
37738.599,100
37738.676,100
37739.151,200
37739.243,100
37739.531,100
37739.583,100
37739.732,200
37741.164,400
37741.313,200
37741.483,100
37741.539,100
37743.866,100
37743.929,100
37747.064,300
37750.525,100
37753.159,100
37754.518,200
37754.646,1000
37762.117,100
37762.119,100
37764.535,200
37764.545,1000
37768.941,100
37771.404,100
37771.448,100
37771.45,3200
37773.001,300
37773.781,100
37773.783,1600
37773.944,100
37774.003,100
37774.063,100
37774.111,200
37774.441,100
37774.502,100
37774.607,100
37775.618,300
37775.719,100
37775.775,200
37775.909,100
37776.148,100
37778.077,1000
37778.19,100
37785.481,100
37788.588,100
37788.65,100
37788.959,100
37789.023,100
37797.537,100
37799.247,300
37808.388,300
37808.539,200
37809.058,100
37811.052,500
37813.973,800
37818.134,100
37820.593,100
37821.017,1600
37821.319,200
37832.382,100
37837.636,100
37842.709,100
37844.429,100
37848.68,300
37853.853,500
37855.853,100
37858.015,2000
37864.105,200
37864.196,100
37864.315,100
37864.345,100
37865.836,100
37865.86,100
37867.199,400
37867.76,100
37869.257,100
37869.295,100
37874.616,200
37874.657,100
37874.768,300
37878.26,100
37878.684,600
37879.2,100
37879.203,100
37881.571,100
37881.658,100
37883.254,100
37883.319,100
37888.785,100
37888.841,100
37889.091,300
37889.194,200
37890.994,800
37890.998,100
37891.45,200
37891.677,400
37892.442,100
37894.427,100
37896.155,100
37896.216,100
37896.25,200
37902.807,100
37907.157,100
37909.877,200
37909.945,100
37913.658,100
37913.734,300
37913.791,300
37914.604,100
37914.854,100
37914.936,200
37914.969,300
37915.211,200
37915.282,100
37915.319,100
37915.38,100
37915.475,100
37915.538,100
37916.623,100
37916.736,100
37917.197,100
37917.233,100
37917.312,100
37917.352,900
37917.647,100
37917.727,100
37917.904,100
37917.977,100
37918.106,300
37918.205,300
37918.298,2000
37918.574,4500
37920.215,100
37920.463,3600
37920.709,100
37922.378,800
37926.117,100
37926.704,100
37927.561,100
37931.532,6200
37931.544,300
37933.046,900
37933.505,100
37933.681,4600
37933.709,100
37937.725,100
37949.594,100
37961.086,100
37969.143,2900
37969.148,500
37971.147,100
37973.226,100
37984.892,100
37994.705,100
37996.472,100
37998.662,400
38003.779,400
38006.787,100
38007.971,100
38019.992,100
38031.574,100
38034.126,100
38035.373,100
38040.346,100
38043.051,100
38043.629,100
38054.79,100
38055.893,100
38058.117,200
38058.187,100
38058.224,100
38066.954,100
38068.73,100
38070.587,100
38071.866,100
38072.121,300
38072.171,200
38072.25,100
38072.82,200
38073.196,3800
38075.435,100
38078.371,100
38082.48,8000
38085.201,2000
38087.336,500
38090.264,100
38090.318,2000
38096.521,100
38099.702,100
38101.929,100
38108.367,400
38113.195,300
38113.352,100
38115.618,1000
38123.618,100
38125.456,100
38125.493,100
38125.626,2000
38127.01,5000
38133.225,100
38137.102,100
38143.189,100
38148.634,100
38160.301,100
38164.18,100
38171.983,300
38171.987,100
38172.125,300
38174.08,30000
38178.723,100
38181.941,200
38183.91,100
38186.935,200
38187.06,100
38188.671,100
38195.386,100
38195.85,100
38203.7,900
38204.189,100
38207.113,100
38207.665,1000
38208.275,100
38208.353,100
38208.437,100
38208.5,100
38208.54,100
38208.615,100
38209.788,100
38209.825,100
38209.886,100
38209.953,100
38214.881,100
38214.929,100
38219.176,100
38225.018,100
38228.0,100
38230.417,100
38240.448,100
38240.774,100
38240.842,100
38240.998,100
38242.238,100
38242.677,500
38242.767,200
38242.853,300
38242.928,200
38242.997,300
38243.051,100
38251.535,600
38254.052,100
38254.648,10000
38256.039,1000
38256.056,1000
38260.398,7000
38265.957,100
38266.931,300
38266.982,100
38267.169,100
38267.248,100
38267.317,100
38267.464,100
38267.582,100
38269.06,800
38273.177,100
38273.239,200
38273.288,100
38273.681,900
38274.675,1000
38277.351,100
38283.399,100
38283.746,100
38283.765,200
38283.838,100
38283.994,100
38289.167,100
38292.704,100
38293.15,1600
38295.0,6600
38296.25,1000
38300.969,100
38303.451,6200
38303.457,13800
38303.459,7400
38303.46,1800
38303.461,2200
38303.463,2100
38303.464,6500
38306.112,100
38306.24,200
38312.565,100
38312.628,200
38324.484,100
38336.211,100
38338.824,100
38339.058,1000
38339.363,800
38344.066,200
38347.276,1000
38347.782,100
38348.856,100
38348.905,100
38354.166,2000
38356.637,100
38359.342,100
38363.878,100
38363.992,200
38364.125,100
38368.741,100
38369.446,1500
38369.844,6600
38371.155,100
38377.147,200
38379.595,100
38382.751,100
38386.074,200
38388.797,3000
38394.131,200
